session_id,station_id,station_name,latitude,longitude,total_chargers,start_time,duration_minutes,energy_kwh,charger_type,vehicle_model,cost_inr
S055548,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-03-16 14:48:00,95,24.6,AC Level 2,MG Comet EV,415
S055549,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-11-08 19:25:00,63,12.8,DC Fast,MG Comet EV,208
S055550,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-02-14 13:51:00,113,27.7,AC Level 2,BYD Atto 3,468
S055551,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-01-17 19:42:00,26,5.0,DC Fast,Kia EV6,71
S055552,ST029,BPCL EV - Kothrud Depot,18.5074,73.8077,4,2024-06-04 19:43:00,66,13.4,DC Fast,Hyundai Kona Electric,235
S055553,ST037,HPCL EV - Viman Nagar,18.5679,73.9143,4,2024-09-26 06:30:00,113,27.2,AC Level 2,Tata Punch EV,481
S055554,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-05-15 19:50:00,101,20.2,AC Level 2,BYD Atto 3,289
S055555,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-07-04 17:13:00,97,24.1,AC Level 2,Tata Nexon EV,425
S055556,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-10-16 22:38:00,69,16.2,DC Fast,Hyundai Ioniq 5,259
S055557,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-04-13 03:06:00,30,6.3,DC Fast,Ola S1 Pro,111
S055558,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-05-28 06:21:00,25,4.7,DC Fast,Tata Punch EV,68
S055559,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-09-06 08:36:00,71,15.6,AC Level 2,Tata Tiago EV,266
S055560,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-08-18 08:08:00,72,13.1,AC Level 2,Tata Tigor EV,205
S055561,ST045,MG EV Hub - Baner,18.559,73.7868,4,2024-11-22 10:31:00,48,12.0,DC Fast,Tata Tiago EV,177
S055562,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-01-12 08:38:00,35,7.5,DC Fast,Ola S1 Pro,115
S055563,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-11-05 08:22:00,107,22.1,AC Level 2,MG Comet EV,378
S055564,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-11-11 21:10:00,116,30.6,AC Level 2,Hyundai Kona Electric,506
S055565,ST049,MG EV Hub - Kharadi,18.5538,73.9394,3,2024-05-20 13:57:00,50,13.3,AC Level 2,MG Comet EV,199
S055566,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-10-11 19:20:00,44,11.2,DC Fast,MG Comet EV,181
S055567,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-05-23 10:51:00,116,29.1,AC Level 2,Mahindra XUV400,511
S055568,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-08-08 18:44:00,59,14.8,DC Fast,Ather 450X,250
S055569,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-04-25 15:06:00,53,13.5,AC Level 2,Hyundai Ioniq 5,242
S055570,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-06-07 13:29:00,31,6.0,DC Fast,Tata Nexon EV,103
S055571,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-04-30 08:19:00,42,8.9,DC Fast,Tata Nexon EV,149
S055572,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-01-19 11:07:00,30,6.6,DC Fast,Hyundai Kona Electric,110
S055573,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-11-19 20:46:00,113,21.6,AC Level 2,MG ZS EV,334
S055574,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-09-15 17:27:00,57,11.9,DC Fast,Ather 450X,200
S055575,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-12-03 13:20:00,58,12.7,AC Level 2,Hyundai Ioniq 5,188
S055576,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-02-26 18:58:00,53,11.4,AC Level 2,Hyundai Ioniq 5,204
S055577,ST023,Ather Grid - Baner,18.559,73.7868,3,2024-10-05 17:25:00,46,9.6,DC Fast,Mahindra BE 6e,153
S055578,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-06-03 04:31:00,73,13.9,AC Level 2,Kia EV6,199
S055579,ST012,Tata Power EZ - Westend Mall Aundh,18.5584,73.807,6,2024-09-09 22:25:00,27,6.8,DC Fast,Hyundai Ioniq 5,102
S055580,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-07-06 20:28:00,64,11.7,AC Level 2,Ather 450X,183
S055581,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-08-04 13:15:00,50,13.0,AC Level 2,MG Comet EV,230
S055582,ST029,BPCL EV - Kothrud Depot,18.5074,73.8077,4,2024-04-24 15:48:00,99,23.7,AC Level 2,Ather 450X,339
S055583,ST035,HPCL EV - Kharadi,18.5538,73.9394,4,2024-05-08 08:23:00,29,6.7,DC Fast,BYD Atto 3,112
S055584,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-04-16 07:25:00,25,6.2,DC Fast,Tata Punch EV,100
S055585,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-09-14 09:21:00,102,21.1,AC Level 2,Tata Tiago EV,347
S055586,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-04-20 16:53:00,25,5.0,DC Fast,Kia EV6,89
S055587,ST029,BPCL EV - Kothrud Depot,18.5074,73.8077,4,2024-11-28 11:54:00,105,26.9,AC Level 2,Ola S1 Pro,391
S055588,ST048,MG EV Hub - Koregaon Park,18.5362,73.8938,3,2024-11-18 09:38:00,48,10.6,DC Fast,Mahindra BE 6e,179
S055589,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-11-27 02:01:00,67,13.4,DC Fast,Tata Nexon EV,202
S055590,ST023,Ather Grid - Baner,18.559,73.7868,3,2024-08-21 18:29:00,28,7.4,DC Fast,Mahindra XUV400,106
S055591,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-05-29 05:18:00,79,16.5,AC Level 2,Hyundai Kona Electric,268
S055592,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-04-23 20:42:00,65,12.7,DC Fast,Tata Tiago EV,197
S055593,ST044,MG EV Hub - Hinjewadi,18.5912,73.7389,4,2024-07-20 19:20:00,95,21.0,AC Level 2,Ather 450X,309
S055594,ST004,ChargeZone - Wakad,18.5985,73.7615,5,2024-03-17 21:36:00,117,29.0,AC Level 2,Tata Tiago EV,456
S055595,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-07-03 18:22:00,79,20.8,AC Level 2,Tata Nexon EV,305
S055596,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-02-24 20:05:00,87,18.3,AC Level 2,Ather 450X,275
S055597,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-04-28 22:26:00,21,5.4,DC Fast,Tata Tiago EV,80
S055598,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-11-23 06:18:00,38,8.1,DC Fast,Hyundai Kona Electric,142
S055599,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-03-24 16:40:00,52,13.9,AC Level 2,Tata Punch EV,200
S055600,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-01-04 06:24:00,115,24.1,AC Level 2,Hyundai Ioniq 5,364
S055601,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-02-03 09:17:00,23,6.0,DC Fast,MG Comet EV,103
S055602,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-12-15 21:26:00,64,17.2,AC Level 2,Tata Tigor EV,293
S055603,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-07-15 22:34:00,101,26.8,AC Level 2,Mahindra BE 6e,463
S055604,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-07-09 10:57:00,63,11.5,DC Fast,BYD Atto 3,202
S055605,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-06-12 08:31:00,74,14.9,DC Fast,Mahindra BE 6e,244
S055606,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-10-29 12:35:00,36,9.0,DC Fast,Tata Tigor EV,157
S055607,ST038,HPCL EV - Baner,18.559,73.7868,3,2024-07-28 20:28:00,65,15.9,AC Level 2,Tata Punch EV,245
S055608,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-05-09 11:00:00,99,24.4,AC Level 2,Kia EV6,425
S055609,ST010,ChargeZone - Pashan,18.5371,73.7977,3,2024-10-17 06:59:00,47,12.5,DC Fast,MG ZS EV,207
S055610,ST005,ChargeZone - Pimpri Chinchwad,18.6279,73.8009,4,2024-06-26 12:53:00,54,10.6,AC Level 2,Tata Punch EV,178
S055611,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-08-04 15:15:00,31,6.4,DC Fast,Mahindra XUV400,91
S055612,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-12-29 13:39:00,47,12.1,AC Level 2,Mahindra BE 6e,174
S055613,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-08-07 19:35:00,61,15.2,DC Fast,MG Comet EV,215
S055614,ST004,ChargeZone - Wakad,18.5985,73.7615,5,2024-01-08 22:54:00,57,13.3,DC Fast,MG ZS EV,216
S055615,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-04-12 09:15:00,49,11.9,DC Fast,Ola S1 Pro,194
S055616,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-09-22 10:22:00,74,14.0,AC Level 2,Tata Nexon EV,240
S055617,ST049,MG EV Hub - Kharadi,18.5538,73.9394,3,2024-03-12 18:43:00,42,7.8,DC Fast,Hyundai Kona Electric,128
S055618,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-08-17 20:18:00,44,9.0,DC Fast,Tata Tigor EV,127
S055619,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-10-22 08:18:00,65,11.8,DC Fast,Tata Nexon EV,169
S055620,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-12-19 15:26:00,69,13.2,AC Level 2,Ather 450X,187
S055621,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-03-12 20:41:00,33,8.5,DC Fast,Tata Tigor EV,137
S055622,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-12-28 17:03:00,32,8.0,DC Fast,BYD Atto 3,128
S055623,ST045,MG EV Hub - Baner,18.559,73.7868,4,2024-05-03 01:16:00,61,12.2,DC Fast,Tata Punch EV,193
S055624,ST033,BPCL EV - Wakad,18.5985,73.7615,4,2024-09-03 10:04:00,48,12.9,DC Fast,Tata Tigor EV,196
S055625,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-10-03 08:22:00,89,16.1,AC Level 2,Tata Tigor EV,262
S055626,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-09-06 21:47:00,65,14.6,DC Fast,BYD Atto 3,240
S055627,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-03-31 15:08:00,116,21.6,AC Level 2,Mahindra BE 6e,329
S055628,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-01-04 17:02:00,45,8.7,DC Fast,Kia EV6,143
S055629,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-06-14 17:33:00,35,6.3,DC Fast,Tata Nexon EV,98
S055630,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-05-30 21:58:00,100,26.5,AC Level 2,Mahindra BE 6e,428
S055631,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-01-05 21:36:00,31,6.7,DC Fast,Tata Tigor EV,97
S055632,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-10-11 10:43:00,91,21.7,AC Level 2,Tata Tigor EV,304
S055633,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-11-26 08:20:00,105,19.9,AC Level 2,Hyundai Kona Electric,335
S055634,ST003,ChargeZone - Baner Road,18.559,73.7868,5,2024-07-18 15:13:00,74,19.4,DC Fast,Mahindra BE 6e,306
S055635,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-11-22 16:30:00,92,24.5,AC Level 2,Mahindra BE 6e,426
S055636,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-05-19 14:03:00,25,6.3,DC Fast,Mahindra XUV400,106
S055637,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-10-18 19:22:00,70,13.5,DC Fast,Ola S1 Pro,195
S055638,ST028,Ather Grid - Pimpri,18.6279,73.8009,3,2024-06-23 08:04:00,67,17.4,DC Fast,Tata Tiago EV,289
S055639,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-12-27 21:48:00,113,28.8,AC Level 2,Hyundai Ioniq 5,496
S055640,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-03-23 21:29:00,44,9.4,DC Fast,Ather 450X,153
S055641,ST029,BPCL EV - Kothrud Depot,18.5074,73.8077,4,2024-04-29 19:13:00,28,5.2,DC Fast,Tata Tiago EV,93
S055642,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-12-25 19:03:00,75,16.9,DC Fast,Tata Punch EV,257
S055643,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-09-27 16:27:00,39,7.8,DC Fast,Hyundai Ioniq 5,135
S055644,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-09-04 19:53:00,56,10.4,AC Level 2,Tata Tigor EV,180
S055645,ST023,Ather Grid - Baner,18.559,73.7868,3,2024-06-15 09:06:00,76,20.4,AC Level 2,Ather 450X,329
S055646,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-11-23 21:38:00,36,7.3,DC Fast,MG Comet EV,109
S055647,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-01-14 09:45:00,81,15.8,AC Level 2,Tata Nexon EV,229
S055648,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-02-15 04:20:00,91,23.0,AC Level 2,Tata Nexon EV,404
S055649,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-08-30 12:06:00,70,13.4,DC Fast,Tata Tigor EV,210
S055650,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-02-24 20:32:00,76,16.9,AC Level 2,Mahindra BE 6e,284
S055651,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-08-27 08:23:00,56,11.5,DC Fast,Hyundai Kona Electric,192
S055652,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-03-15 07:09:00,52,12.7,AC Level 2,Tata Nexon EV,206
S055653,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-02-27 17:32:00,71,17.8,DC Fast,BYD Atto 3,311
S055654,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-06-14 00:33:00,99,23.9,AC Level 2,Hyundai Ioniq 5,404
S055655,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-02-03 11:54:00,103,20.0,AC Level 2,Mahindra XUV400,330
S055656,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-12-09 19:36:00,32,5.9,DC Fast,Tata Tigor EV,91
S055657,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-02-28 08:24:00,104,22.9,AC Level 2,Mahindra BE 6e,352
S055658,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-01-10 11:57:00,53,11.7,AC Level 2,Mahindra XUV400,205
S055659,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-03-23 07:44:00,72,15.8,AC Level 2,MG Comet EV,251
S055660,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-01-01 08:11:00,79,18.6,AC Level 2,Ather 450X,329
S055661,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-04-04 09:08:00,69,17.2,DC Fast,Tata Punch EV,253
S055662,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-08-30 20:21:00,62,11.4,DC Fast,MG ZS EV,176
S055663,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-09-16 16:52:00,47,12.2,DC Fast,Tata Punch EV,201
S055664,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-09-04 10:53:00,74,18.9,DC Fast,Hyundai Kona Electric,271
S055665,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-09-03 06:40:00,20,4.9,DC Fast,MG Comet EV,79
S055666,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-03-22 14:01:00,67,17.2,DC Fast,Hyundai Kona Electric,294
S055667,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-06-04 17:37:00,73,18.0,DC Fast,Tata Nexon EV,321
S055668,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-06-16 19:51:00,52,12.1,AC Level 2,Tata Nexon EV,198
S055669,ST041,Jio-BP EV - Wakad,18.5985,73.7615,5,2024-10-07 16:15:00,74,15.5,DC Fast,MG Comet EV,261
S055670,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-07-11 09:22:00,51,11.2,DC Fast,Tata Nexon EV,201
S055671,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-09-01 18:06:00,42,7.6,DC Fast,Tata Nexon EV,130
S055672,ST014,Tata Power EZ - Kharadi,18.5538,73.9394,5,2024-03-08 20:24:00,83,17.3,AC Level 2,Kia EV6,274
S055673,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-06-19 07:02:00,74,15.4,DC Fast,Tata Tiago EV,263
S055674,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-12-30 09:40:00,74,17.2,DC Fast,Hyundai Kona Electric,289
S055675,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-12-06 17:08:00,118,31.4,AC Level 2,Tata Tigor EV,472
S055676,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-10-09 23:56:00,102,25.7,AC Level 2,Ola S1 Pro,461
S055677,ST046,MG EV Hub - Magarpatta,18.5089,73.9259,4,2024-03-23 11:11:00,48,12.6,AC Level 2,Mahindra BE 6e,183
S055678,ST006,ChargeZone - Viman Nagar,18.5679,73.9143,5,2024-05-07 22:40:00,30,8.0,DC Fast,Hyundai Kona Electric,142
S055679,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-08-06 07:10:00,20,4.8,DC Fast,Tata Punch EV,81
S055680,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-09-21 18:47:00,26,5.3,DC Fast,Kia EV6,86
S055681,ST041,Jio-BP EV - Wakad,18.5985,73.7615,5,2024-04-21 21:30:00,69,14.3,DC Fast,Ather 450X,233
S055682,ST018,Tata Power EZ - Kothrud,18.5074,73.8077,4,2024-07-10 10:51:00,118,21.6,AC Level 2,BYD Atto 3,329
S055683,ST042,Jio-BP EV - Kharadi,18.5538,73.9394,5,2024-05-25 19:49:00,74,13.8,DC Fast,Tata Nexon EV,195
S055684,ST006,ChargeZone - Viman Nagar,18.5679,73.9143,5,2024-05-26 17:06:00,34,7.8,DC Fast,Tata Tiago EV,128
S055685,ST019,Tata Power EZ - Wakad,18.5985,73.7615,4,2024-10-22 22:39:00,41,8.7,DC Fast,Ola S1 Pro,124
S055686,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-05-13 18:24:00,36,7.1,DC Fast,Hyundai Kona Electric,125
S055687,ST035,HPCL EV - Kharadi,18.5538,73.9394,4,2024-06-06 09:35:00,81,18.6,AC Level 2,Tata Tiago EV,309
S055688,ST031,BPCL EV - Swargate,18.5018,73.8674,4,2024-03-09 17:12:00,39,7.5,DC Fast,MG ZS EV,106
S055689,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-12-06 14:16:00,78,16.2,AC Level 2,MG Comet EV,257
S055690,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-01-02 18:18:00,59,12.5,DC Fast,Tata Tiago EV,204
S055691,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-05-17 19:32:00,73,14.7,DC Fast,Hyundai Ioniq 5,216
S055692,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-07-04 19:21:00,53,13.6,DC Fast,Ather 450X,229
S055693,ST040,Jio-BP EV - Baner,18.559,73.7868,5,2024-11-09 03:14:00,41,9.9,DC Fast,BYD Atto 3,155
S055694,ST022,Ather Grid - FC Road,18.5308,73.8474,3,2024-11-09 21:40:00,65,13.4,DC Fast,Mahindra XUV400,203
S055695,ST043,Jio-BP EV - Viman Nagar,18.5679,73.9143,5,2024-05-08 06:42:00,44,9.9,DC Fast,Ather 450X,160
S055696,ST026,Ather Grid - Viman Nagar,18.5679,73.9143,3,2024-01-21 07:06:00,76,20.2,AC Level 2,Tata Tigor EV,289
S055697,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-03-21 19:00:00,45,9.6,DC Fast,Tata Punch EV,158
S055698,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-12-08 20:08:00,91,17.1,AC Level 2,MG ZS EV,263
S055699,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-08-08 21:49:00,54,10.8,DC Fast,Mahindra XUV400,152
S055700,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-03-04 18:12:00,94,23.8,AC Level 2,Hyundai Ioniq 5,368
S055701,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-06-06 20:39:00,45,10.6,DC Fast,Ather 450X,187
S055702,ST007,ChargeZone - Kharadi,18.5538,73.9394,4,2024-12-26 06:02:00,50,9.7,AC Level 2,Tata Punch EV,140
S055703,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-09-06 20:39:00,51,10.0,DC Fast,Mahindra BE 6e,148
S055704,ST049,MG EV Hub - Kharadi,18.5538,73.9394,3,2024-01-02 19:51:00,72,17.9,AC Level 2,Mahindra BE 6e,299
S055705,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-10-07 15:10:00,23,5.3,DC Fast,Hyundai Kona Electric,78
S055706,ST023,Ather Grid - Baner,18.559,73.7868,3,2024-11-11 19:32:00,59,13.1,DC Fast,Tata Punch EV,218
S055707,ST019,Tata Power EZ - Wakad,18.5985,73.7615,4,2024-01-01 20:01:00,41,10.3,DC Fast,BYD Atto 3,161
S055708,ST021,Ather Grid - Koregaon Park,18.5362,73.8938,3,2024-09-08 21:26:00,67,14.9,AC Level 2,Ola S1 Pro,222
S055709,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-01-19 08:45:00,24,6.0,DC Fast,Tata Tigor EV,91
S055710,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-05-16 12:42:00,41,9.2,DC Fast,BYD Atto 3,130
S055711,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-08-05 06:46:00,80,15.7,AC Level 2,MG Comet EV,228
S055712,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-03-20 07:09:00,34,8.4,DC Fast,Hyundai Ioniq 5,123
S055713,ST001,ChargeZone - Hinjewadi Phase 1,18.5912,73.7389,6,2024-02-26 03:57:00,30,6.4,DC Fast,Tata Nexon EV,107
S055714,ST045,MG EV Hub - Baner,18.559,73.7868,4,2024-08-29 16:31:00,73,15.3,AC Level 2,MG ZS EV,219
S055715,ST009,ChargeZone - Katraj,18.453,73.8671,3,2024-02-05 13:06:00,67,13.5,AC Level 2,Kia EV6,207
S055716,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-11-28 15:43:00,30,6.3,DC Fast,MG Comet EV,89
S055717,ST034,HPCL EV - Shivajinagar,18.5308,73.8474,4,2024-03-13 19:04:00,21,5.6,DC Fast,Ather 450X,94
S055718,ST045,MG EV Hub - Baner,18.559,73.7868,4,2024-03-01 14:43:00,83,18.0,AC Level 2,Mahindra XUV400,284
S055719,ST013,Tata Power EZ - Hadapsar,18.5018,73.926,4,2024-03-10 09:59:00,60,12.9,AC Level 2,Tata Tigor EV,208
S055720,ST047,MG EV Hub - Wakad,18.5985,73.7615,3,2024-10-19 09:34:00,71,15.8,DC Fast,Mahindra XUV400,255
S055721,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-02-18 11:11:00,92,24.5,AC Level 2,Hyundai Kona Electric,435
S055722,ST030,BPCL EV - Hadapsar,18.5018,73.926,4,2024-08-26 13:41:00,97,19.8,AC Level 2,Hyundai Kona Electric,316
S055723,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-12-16 11:19:00,74,14.2,AC Level 2,Tata Nexon EV,224
S055724,ST015,Tata Power EZ - Hinjewadi,18.5912,73.7389,6,2024-11-07 17:35:00,61,11.2,AC Level 2,Ather 450X,157
S055725,ST025,Ather Grid - Kothrud,18.5074,73.8077,3,2024-03-25 09:50:00,60,11.3,AC Level 2,Ather 450X,172
S055726,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-02-03 09:20:00,69,14.7,DC Fast,Hyundai Ioniq 5,224
S055727,ST011,Tata Power EZ - Phoenix Marketcity,18.5635,73.917,8,2024-02-10 20:57:00,43,9.7,DC Fast,Tata Tiago EV,138
S055728,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-03-11 18:11:00,117,25.7,AC Level 2,Mahindra BE 6e,455
S055729,ST032,BPCL EV - Baner,18.559,73.7868,4,2024-06-09 20:58:00,119,24.5,AC Level 2,Tata Nexon EV,400
S055730,ST039,Jio-BP EV - Hinjewadi,18.5912,73.7389,6,2024-11-27 20:50:00,110,29.4,AC Level 2,Ather 450X,492
S055731,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-02-15 16:04:00,29,6.7,DC Fast,Mahindra BE 6e,117
S055732,ST017,Tata Power EZ - Pimpri,18.6279,73.8009,5,2024-09-12 17:03:00,112,27.8,AC Level 2,MG ZS EV,456
S055733,ST002,ChargeZone - Magarpatta City,18.5089,73.9259,6,2024-12-22 08:55:00,58,13.3,DC Fast,Tata Tiago EV,235
S055734,ST050,MG EV Hub - Hadapsar,18.5018,73.926,3,2024-02-17 09:26:00,32,6.4,DC Fast,Hyundai Kona Electric,103
S055735,ST016,Tata Power EZ - Koregaon Park,18.5362,73.8938,4,2024-04-15 04:46:00,28,7.0,DC Fast,BYD Atto 3,107
S055736,ST027,Ather Grid - Wakad,18.5985,73.7615,3,2024-10-21 17:19:00,52,11.7,DC Fast,Hyundai Kona Electric,175
S055737,ST003,ChargeZone - Baner Road,18.559,73.7868,5,2024-01-05 08:20:00,34,8.3,DC Fast,MG ZS EV,137
S055738,ST020,Tata Power EZ - Magarpatta,18.5089,73.9259,5,2024-08-24 17:59:00,75,14.6,AC Level 2,Ola S1 Pro,253
S055739,ST008,ChargeZone - Deccan Gymkhana,18.5197,73.8419,3,2024-10-28 01:56:00,91,22.5,AC Level 2,Mahindra BE 6e,325
S055740,ST036,HPCL EV - Hinjewadi,18.5912,73.7389,4,2024-09-10 21:05:00,98,26.0,AC Level 2,Kia EV6,441
S055741,ST024,Ather Grid - Hinjewadi,18.5912,73.7389,3,2024-06-24 18:21:00,64,16.8,DC Fast,Tata Nexon EV,302
